"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/10/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.06,BABA,"ALIBABA GRP-ADR",BP41ZD1,109.28,"844,106.00","92,243,903.68"
3.58,IBM,IBM,2005973,233.02,"348,915.00","81,304,173.30"
3.49,NOW,"SERVICENOW INC",B80NXX8,944.63,"83,908.00","79,262,014.04"
3.46,ORCL,"ORACLE CORP",2661568,175.41,"448,884.00","78,738,742.44"
3.40,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,56.48,"1,371,043.00","77,433,735.99"
3.37,META,"META PLATFORMS INC",B7TL820,583.83,"131,436.00","76,736,279.88"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,53.54,"1,385,590.00","74,184,488.60"
3.21,NFLX,"NETFLIX INC",2857817,730.29,"99,916.00","72,967,655.64"
3.20,AVGO,"BROADCOM INC",BDZ78H9,185.69,"392,238.00","72,834,674.22"
3.20,CRM,"SALESFORCE INC",2310525,290.17,"250,844.00","72,787,403.48"
3.11,NVDA,"NVIDIA CORP",2379504,134.81,"523,989.00","70,638,957.09"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,361.07,"194,474.00","70,218,727.18"
2.88,AAPL,"APPLE INC",2046251,229.04,"285,501.00","65,391,149.04"
2.83,AMZN,"AMAZON.COM INC",2000019,186.65,"344,606.00","64,320,709.90"
2.74,TSLA,"TESLA INC",B616C79,238.77,"260,734.00","62,255,457.18"
2.64,MSFT,"MICROSOFT CORP",2588173,415.84,"144,398.00","60,046,464.32"
2.61,ADBE,"ADOBE INC",2008154,503.57,"117,674.00","59,257,096.18"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.92,"743,036.00","57,897,365.12"
2.52,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.08,"353,335.00","57,268,536.80"
2.51,"SIE GR","SIEMENS AG-REG",5727973,200.28,"284,869.00","57,054,702.17"
2.46,QCOM,"QUALCOMM INC",2714923,168.52,"332,234.00","55,988,073.68"
2.16,"3690 HK","MEITUAN-CLASS B",BGJW376,24.93,"1,968,415.00","49,074,830.17"
2.04,"005930 KS","SAMSUNG ELECTRON",6771720,43.62,"1,061,280.00","46,292,966.01"
1.83,MU,"MICRON TECHNOLOGY INC",2588184,105.69,"394,319.00","41,675,575.11"
1.57,"000660 KS","SK HYNIX INC",6450267,138.27,"258,831.00","35,787,415.91"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,82.71,"430,083.00","35,572,164.93"
1.55,INTC,"INTEL CORP",2463247,23.22,"1,513,772.00","35,149,785.84"
1.27,SNPS,"SYNOPSYS INC",2867719,533.08,"54,369.00","28,983,026.52"
1.19,CDNS,"CADENCE DESIGN SYS INC",2302232,280.64,"96,786.00","27,162,023.04"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.59,"160,184.00","26,685,052.56"
0.98,FTNT,"FORTINET INC",B5B2106,82.48,"270,224.00","22,286,724.40"
0.94,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.17,"90,924.00","21,473,521.08"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,245.16,"75,454.00","18,498,302.64"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,115.71,"157,460.00","18,219,696.60"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,50.32,"325,274.00","16,368,764.03"
0.68,"6702 JP","FUJITSU LIMITED",6356945,21.22,"731,175.00","15,515,806.35"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.22,"462,580.00","15,365,437.25"
0.65,"WKL NA","WOLTERS KLUWER",5671519,166.90,"87,992.00","14,686,157.95"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.25,"161,467.00","14,572,396.75"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.09,"109,695.00","14,270,222.55"
0.52,EBAY,"EBAY INC",2293819,66.05,"177,293.00","11,710,202.65"
0.49,"5803 JP","FUJIKURA LTD",6356707,34.76,"318,226.00","11,062,218.32"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,268.15,"40,183.00","10,775,071.45"
0.47,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.07,"102,093.00","10,624,818.51"
0.46,ZS,"ZSCALER INC",BZ00V34,195.50,"53,376.00","10,435,008.00"
0.43,"6954 JP","FANUC CORP",6356934,27.37,"353,916.00","9,687,625.05"
0.42,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,46.47,"207,410.00","9,638,342.70"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.54,"462,549.00","9,500,756.46"
0.39,"6701 JP","NEC CORP",6640400,91.78,"96,861.00","8,889,915.28"
0.37,HUBB,"HUBBELL INC",BDFG6S3,443.45,"19,181.00","8,505,814.45"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.45,"1,101,529.00","8,206,391.05"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,108.12,"74,114.00","8,013,205.68"
0.35,DOCU,"DOCUSIGN INC",BFYT7B7,69.22,"113,483.00","7,855,293.26"
0.33,PEGA,"PEGASYSTEMS INC",2675860,73.67,"101,368.00","7,467,780.56"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.09,"106,052.00","7,433,184.68"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.50,"131,852.00","7,317,786.00"
0.32,G,"GENPACT LTD",B23DBK6,38.37,"190,009.00","7,290,645.33"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,369.24,"19,250.00","7,107,870.00"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,294.46,"24,046.00","7,080,585.16"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,24.95,"282,599.00","7,049,536.33"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,6.36,"1,105,455.00","7,035,220.42"
0.30,CLS,"CELESTICA INC",BMDLRD5,61.25,"110,256.00","6,753,180.00"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.94,"255,572.00","6,629,537.68"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.56,"517,272.00","6,496,936.32"
