"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/27/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.76,NVDA,"NVIDIA CORP",2379504,787.01,"64,410.00","50,691,314.10"
3.62,META,"META PLATFORMS INC",B7TL820,487.05,"100,187.00","48,796,078.35"
3.49,NFLX,"NETFLIX INC",2857817,601.67,"78,091.00","46,985,011.97"
3.18,AMZN,"AMAZON.COM INC",2000019,173.54,"246,955.00","42,856,570.70"
3.09,CRM,"SALESFORCE INC",2310525,299.50,"138,997.00","41,629,601.50"
3.04,IBM,IBM,2005973,184.87,"221,199.00","40,893,059.13"
3.03,AVGO,"BROADCOM INC",BDZ78H9,"1,296.23","31,490.00","40,818,282.70"
3.03,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.37,"1,121,443.00","40,788,865.82"
3.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.68,"520,231.00","40,411,544.08"
2.93,QCOM,"QUALCOMM INC",2714923,157.50,"251,027.00","39,536,752.50"
2.92,ACN,"ACCENTURE PLC-CL A",B4BNMY3,377.91,"104,094.00","39,338,163.54"
2.92,NOW,"SERVICENOW INC",B80NXX8,767.14,"51,247.00","39,313,623.58"
2.92,MSFT,"MICROSOFT CORP",2588173,407.48,"96,455.00","39,303,483.40"
2.85,ORCL,"ORACLE CORP",2661568,111.38,"344,488.00","38,369,073.44"
2.78,"005930 KS","SAMSUNG ELECTRON",6771720,54.77,"683,528.00","37,438,815.28"
2.73,TSLA,"TESLA INC",B616C79,199.73,"183,963.00","36,742,929.99"
2.70,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.88,"261,879.00","36,369,755.52"
2.70,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.75,"461,801.00","36,366,828.75"
2.67,AAPL,"APPLE INC",2046251,182.63,"197,076.00","35,991,989.88"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,48.31,"742,095.00","35,850,609.45"
2.64,ADBE,"ADOBE INC",2008154,552.49,"64,414.00","35,588,090.86"
2.56,"SIE GR","SIEMENS AG-REG",5727973,191.60,"180,041.00","34,495,342.33"
2.50,INTC,"INTEL CORP",2463247,42.73,"788,585.00","33,696,237.05"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,91.85,"247,798.00","22,760,246.30"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,76.63,"271,220.00","20,783,588.60"
1.45,SNPS,"SYNOPSYS INC",2867719,574.00,"33,941.00","19,482,134.00"
1.40,"000660 KS","SK HYNIX INC",6450267,115.56,"162,786.00","18,810,989.74"
1.36,CDNS,"CADENCE DESIGN SYS INC",2302232,300.01,"61,041.00","18,312,910.41"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,157.55,"102,120.00","16,089,006.00"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,245.73,"57,658.00","14,168,300.34"
1.03,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,295.05,"47,199.00","13,926,064.95"
0.97,"3690 HK","MEITUAN-CLASS B",BGJW376,10.43,"1,256,915.00","13,115,704.62"
0.89,FTNT,"FORTINET INC",B5B2106,69.95,"171,949.00","12,027,832.55"
0.82,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.50,"293,671.00","11,011,507.67"
0.78,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,851.11,"12,405.00","10,558,019.55"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,92.52,"101,917.00","9,429,360.84"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,43.33,"206,819.00","8,960,766.38"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.95,"68,066.00","8,913,242.70"
0.66,"WKL NA","WOLTERS KLUWER",5671519,157.84,"56,060.00","8,848,410.23"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,85.60,"100,526.00","8,605,025.60"
0.60,ZS,"ZSCALER INC",BZ00V34,242.49,"33,114.00","8,029,813.86"
0.53,BIDU,"BAIDU INC - SPON ADR",B0FXT17,112.36,"63,960.00","7,186,545.60"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,280.97,"25,456.00","7,152,372.32"
0.53,"6702 JP","FUJITSU LIMITED",6356945,154.43,"46,260.00","7,143,890.98"
0.49,"6954 JP","FANUC CORP",6356934,29.18,"225,713.00","6,587,203.39"
0.43,SPLK,"SPLUNK INC",B424494,155.60,"37,522.00","5,838,423.20"
0.42,"5803 JP","FUJIKURA LTD",6356707,11.64,"480,057.00","5,588,032.62"
0.39,PEGA,"PEGASYSTEMS INC",2675860,65.67,"80,266.00","5,271,068.22"
0.39,CLS,"CELESTICA INC",2262659,41.76,"125,553.00","5,243,093.28"
0.39,EBAY,"EBAY INC",2293819,44.39,"117,005.00","5,193,851.95"
0.35,"6526 JP","SOCIONEXT INC",BMTVX75,26.29,"177,789.00","4,673,277.09"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.13,"867,534.00","4,450,563.32"
0.33,HUBB,"HUBBELL INC",BDFG6S3,366.27,"12,017.00","4,401,466.59"
0.33,AI,"C3.AI INC-A",BMGNBJ2,30.10,"145,331.00","4,374,463.10"
0.32,HPE,"HEWLETT PACKA",BYVYWS0,14.89,"290,988.00","4,332,811.32"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,11.98,"361,157.00","4,326,842.16"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,90.70,"47,376.00","4,297,003.20"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,260.37,"16,272.00","4,236,740.64"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,275.78,"15,190.00","4,189,098.20"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,31.72,"131,699.00","4,177,492.28"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,32.80,"126,974.00","4,164,747.20"
0.31,WIX,"WIX.COM LTD",BFZCHN7,140.32,"29,509.00","4,140,702.88"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,34.64,"119,025.00","4,122,743.08"
0.31,"6701 JP","NEC CORP",6640400,67.21,"61,116.00","4,107,580.26"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,76.93,"52,425.00","4,033,055.25"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.54,"345,259.00","3,984,288.86"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,23.63,"167,225.00","3,951,011.03"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,21.07,"185,726.00","3,913,920.03"
0.29,STNE,"STONECO LTD-A",BGKG6M3,17.37,"225,109.00","3,910,143.33"
0.29,OKTA,"OKTA INC",BDFZSP1,86.91,"44,521.00","3,869,320.11"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,57.96,"66,702.00","3,866,047.92"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,23.68,"162,870.00","3,856,761.60"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.51,"694,593.00","3,827,207.43"
0.28,G,"GENPACT LTD",B23DBK6,35.57,"105,509.00","3,752,955.13"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.84,"167,528.00","3,658,811.52"
0.27,"2353 TT","ACER INC",6005850,1.44,"2,526,800.00","3,639,078.28"
0.26,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,42.44,"82,366.00","3,495,613.04"
0.25,SNAP,"SNAP INC - A",BD8DJ71,10.90,"311,684.00","3,397,355.60"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,125.34,"26,690.00","3,345,437.28"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,52.11,"61,433.00","3,201,273.63"
0.23,VSAT,"VIASAT INC",2946243,19.54,"159,099.00","3,108,794.46"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,57.76,"52,529.00","3,034,075.04"
0.22,TDC,"TERADATA CORP",B247H10,37.27,"81,091.00","3,022,261.57"
0.21,"TEMN SW","TEMENOS AG - REG",7147892,73.90,"39,048.00","2,885,799.31"
0.20,"3443 TT","GLOBAL UNICHIP CORP",B056381,46.53,"58,200.00","2,708,004.94"
0.08,,CASH,,1.00,"1,049,704.65","1,049,704.65"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"621,815.49","621,815.49"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.08,-332.77,-360.99
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
