"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/29/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.20,TSLA,"TESLA INC",B616C79,389.10,"350,024.00","136,194,338.40"
4.06,NFLX,"NETFLIX INC",2857817,978.15,"134,783.00","131,837,991.45"
3.98,NOW,"SERVICENOW INC",B80NXX8,"1,143.63","112,833.00","129,039,203.79"
3.69,META,"META PLATFORMS INC",B7TL820,676.49,"176,828.00","119,622,373.72"
3.68,CRM,"SALESFORCE INC",2310525,354.00,"337,490.00","119,471,460.00"
3.42,CSCO,"CISCO SYSTEMS INC",2198163,59.55,"1,862,953.00","110,938,851.15"
3.38,BABA,"ALIBABA GRP-ADR",BP41ZD1,96.72,"1,135,211.00","109,797,607.92"
3.38,AMZN,"AMAZON.COM INC",2000019,237.07,"462,815.00","109,719,552.05"
3.35,AVGO,"BROADCOM INC",BDZ78H9,206.35,"526,931.00","108,732,211.85"
3.30,IBM,IBM,2005973,228.63,"468,941.00","107,213,980.83"
3.01,ORCL,"ORACLE CORP",2661568,162.02,"603,678.00","97,807,909.56"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,374.42,"260,989.00","97,719,501.38"
2.88,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.49,"1,813,243.00","93,367,527.64"
2.86,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.41,"475,193.00","92,857,464.13"
2.83,AAPL,"APPLE INC",2046251,239.36,"384,279.00","91,981,021.44"
2.68,NVDA,"NVIDIA CORP",2379504,123.70,"704,120.00","87,099,644.00"
2.65,MSFT,"MICROSOFT CORP",2588173,442.33,"194,066.00","85,841,213.78"
2.50,"SIE GR","SIEMENS AG-REG",5727973,211.89,"382,448.00","81,037,419.17"
2.36,QCOM,"QUALCOMM INC",2714923,171.71,"446,255.00","76,626,446.05"
2.16,ADBE,"ADOBE INC",2008154,441.68,"158,600.00","70,050,448.00"
2.08,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,116.59,"578,557.00","67,453,960.63"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.75,"999,139.00","66,692,528.25"
1.46,"000660 KS","SK HYNIX INC",6450267,154.42,"307,249.00","47,444,123.11"
1.46,"005930 KS","SAMSUNG ELECTRON",6771720,37.52,"1,259,637.00","47,262,791.29"
1.46,MU,"MICRON TECHNOLOGY INC",2588184,89.01,"530,426.00","47,213,218.26"
1.24,INTC,"INTEL CORP",2463247,19.75,"2,029,679.00","40,086,160.25"
