"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/07/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.38,TSLA,"TESLA INC",B616C79,394.36,"298,058.00","117,542,152.88"
3.82,AVGO,"BROADCOM INC",BDZ78H9,228.64,"448,658.00","102,581,165.12"
3.77,NOW,"SERVICENOW INC",B80NXX8,"1,054.15","96,060.00","101,261,649.00"
3.75,NFLX,"NETFLIX INC",2857817,879.19,"114,672.00","100,818,475.68"
3.48,CSCO,"CISCO SYSTEMS INC",2198163,58.93,"1,585,230.00","93,417,603.90"
3.48,CRM,"SALESFORCE INC",2310525,324.93,"287,300.00","93,352,389.00"
3.46,META,"META PLATFORMS INC",B7TL820,617.89,"150,532.00","93,012,217.48"
3.33,IBM,IBM,2005973,223.96,"399,259.00","89,418,045.64"
3.26,AMZN,"AMAZON.COM INC",2000019,222.11,"394,082.00","87,529,553.02"
3.13,NVDA,"NVIDIA CORP",2379504,140.14,"599,505.00","84,014,630.70"
3.10,ORCL,"ORACLE CORP",2661568,162.03,"513,116.00","83,140,185.48"
3.04,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.48,"965,626.00","81,576,084.48"
2.95,ACN,"ACCENTURE PLC-CL A",B4BNMY3,356.39,"222,250.00","79,207,677.50"
2.94,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.49,"404,547.00","79,084,893.03"
2.94,AAPL,"APPLE INC",2046251,242.21,"326,297.00","79,032,396.37"
2.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.81,"1,561,943.00","76,240,348.06"
2.60,MSFT,"MICROSOFT CORP",2588173,422.37,"165,230.00","69,788,195.10"
2.43,"SIE GR","SIEMENS AG-REG",5727973,200.75,"325,665.00","65,376,888.15"
2.27,QCOM,"QUALCOMM INC",2714923,160.52,"379,974.00","60,993,426.48"
2.11,ADBE,"ADOBE INC",2008154,422.63,"134,166.00","56,702,576.58"
2.09,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.15,"849,800.00","56,214,270.00"
1.96,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,106.78,"491,711.00","52,504,900.58"
1.72,"005930 KS","SAMSUNG ELECTRON",6771720,38.11,"1,214,048.00","46,270,128.78"
1.71,MU,"MICRON TECHNOLOGY INC",2588184,101.91,"450,739.00","45,934,811.49"
1.59,"3690 HK","MEITUAN-CLASS B",BGJW376,19.12,"2,228,815.00","42,616,568.36"
1.48,"000660 KS","SK HYNIX INC",6450267,134.15,"296,155.00","39,729,103.60"
1.29,INTC,"INTEL CORP",2463247,20.01,"1,731,640.00","34,650,116.40"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,301.67,"110,674.00","33,387,025.58"
1.13,SNPS,"SYNOPSYS INC",2867719,487.62,"62,181.00","30,320,699.22"
1.11,FTNT,"FORTINET INC",B5B2106,95.93,"309,284.00","29,669,614.12"
1.10,TRI,"THOMSON REUTERS CORP",BNBXPB4,160.49,"183,620.00","29,469,173.80"
0.82,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,212.58,"103,944.00","22,096,415.52"
