"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/22/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.46,GOOGL,"ALPHABET INC-CL A",BYVY8G0,130.25,"149,454.00","19,466,383.50"
3.37,IBM,IBM,2005973,146.91,"129,286.00","18,993,406.26"
3.25,CSCO,"CISCO SYSTEMS INC",2198163,53.57,"341,029.00","18,268,923.53"
3.24,META,"META PLATFORMS INC",B7TL820,299.08,"60,937.00","18,225,037.96"
3.21,INTC,"INTEL CORP",2463247,34.18,"527,944.00","18,045,125.92"
3.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.09,"56,915.00","17,990,262.35"
3.17,AMZN,"AMAZON.COM INC",2000019,129.12,"138,071.00","17,827,727.52"
3.14,ADBE,"ADOBE INC",2008154,512.90,"34,513.00","17,701,717.70"
3.05,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.30,"194,712.00","17,193,069.60"
3.03,NOW,"SERVICENOW INC",B80NXX8,554.09,"30,831.00","17,083,148.79"
3.00,TSLA,"TESLA INC",B616C79,244.88,"69,031.00","16,904,311.28"
3.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.10,"420,843.00","16,874,830.88"
3.00,"005930 KS","SAMSUNG ELECTRON",6771720,51.47,"327,835.00","16,872,417.71"
2.98,NVDA,"NVIDIA CORP",2379504,416.10,"40,364.00","16,795,460.40"
2.96,ORCL,"ORACLE CORP",2661568,109.03,"152,590.00","16,636,887.70"
2.94,MSFT,"MICROSOFT CORP",2588173,317.01,"52,228.00","16,556,798.28"
2.91,AAPL,"APPLE INC",2046251,174.79,"93,634.00","16,366,286.86"
2.88,CRM,"SALESFORCE INC",2310525,206.43,"78,655.00","16,236,751.65"
2.83,NFLX,"NETFLIX INC",2857817,379.81,"41,958.00","15,936,067.98"
2.75,QCOM,"QUALCOMM INC",2714923,107.68,"144,000.00","15,505,920.00"
2.69,"SIE GR","SIEMENS AG-REG",5727973,142.01,"106,565.00","15,133,034.13"
2.04,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.41,"258,494.00","11,479,718.54"
1.96,"3690 HK","MEITUAN-CLASS B",BGJW376,15.45,"715,015.00","11,043,973.46"
1.53,SNPS,"SYNOPSYS INC",2867719,446.85,"19,236.00","8,595,606.60"
1.45,"000660 KS","SK HYNIX INC",6450267,87.75,"93,315.00","8,188,098.07"
