"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/18/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.71,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,69.63,"2,018,843.00","140,579,990.60"
4.46,BABA,"ALIBABA GRP-ADR",BP41ZD1,142.74,"931,665.00","132,985,862.10"
3.45,"005930 KS","SAMSUNG ELECTRON",6771720,39.65,"2,594,139.00","102,847,786.35"
3.15,CSCO,"CISCO SYSTEMS INC",2198163,60.30,"1,557,643.00","93,925,872.90"
3.09,AAPL,"APPLE INC",2046251,212.69,"433,537.00","92,208,984.53"
3.06,NFLX,"NETFLIX INC",2857817,929.98,"98,123.00","91,252,427.54"
3.00,IBM,IBM,2005973,246.95,"362,235.00","89,453,933.25"
2.97,META,"META PLATFORMS INC",B7TL820,582.36,"152,134.00","88,596,756.24"
2.90,ACN,"ACCENTURE PLC-CL A",B4BNMY3,324.07,"267,019.00","86,532,847.33"
2.79,MSFT,"MICROSOFT CORP",2588173,383.52,"216,689.00","83,104,565.28"
2.72,"SIE GR","SIEMENS AG-REG",5727973,258.97,"313,649.00","81,226,029.33"
2.71,CRM,"SALESFORCE INC",2310525,278.73,"289,899.00","80,803,548.27"
2.66,AMZN,"AMAZON.COM INC",2000019,192.82,"411,697.00","79,383,415.54"
2.64,GOOGL,"ALPHABET INC-CL A",BYVY8G0,160.67,"489,669.00","78,675,118.23"
2.61,ORCL,"ORACLE CORP",2661568,149.45,"519,980.00","77,711,011.00"
2.55,AVGO,"BROADCOM INC",BDZ78H9,188.67,"403,381.00","76,105,893.27"
2.55,NVDA,"NVIDIA CORP",2379504,115.43,"658,181.00","75,973,832.83"
2.51,TSM,"TAIWAN SEMIC-ADR",2113382,173.13,"431,809.00","74,759,092.17"
2.40,PLTR,"PALANTIR TECHN-A",BN78DQ4,83.89,"853,795.00","71,624,862.55"
2.38,NOW,"SERVICENOW INC",B80NXX8,830.00,"85,587.00","71,037,210.00"
2.28,QCOM,"QUALCOMM INC",2714923,156.29,"434,999.00","67,985,993.71"
2.24,ADBE,"ADOBE INC",2008154,391.37,"170,744.00","66,824,079.28"
2.20,AMD,"ADVANCED MICRO DEVICES",2007849,103.51,"635,170.00","65,746,446.70"
1.98,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.55,"824,097.00","58,964,140.35"
1.78,TSLA,"TESLA INC",B616C79,225.31,"235,237.00","53,001,248.47"
1.66,"3690 HK","MEITUAN-CLASS B",BGJW376,22.82,"2,169,515.00","49,510,246.81"
1.50,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,94.01,"474,738.00","44,630,119.38"
1.49,MU,"MICRON TECHNOLOGY INC",2588184,101.72,"435,878.00","44,337,510.16"
1.47,INTC,"INTEL CORP",2463247,25.92,"1,686,940.00","43,725,484.80"
1.34,"000660 KS","SK HYNIX INC",6450267,139.73,"284,931.00","39,812,088.65"
1.09,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,278.84,"117,023.00","32,630,693.32"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,172.34,"175,792.00","30,295,993.28"
