"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/16/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.45,NVDA,"NVIDIA CORP",2379504,126.36,"962,467.00","121,617,330.12"
3.60,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.41,"1,658,643.00","80,298,548.79"
3.57,AVGO,"BROADCOM INC",BDZ78H9,169.38,"470,350.00","79,665,531.25"
3.52,QCOM,"QUALCOMM INC",2714923,209.64,"374,880.00","78,589,843.20"
3.45,NFLX,"NETFLIX INC",2857817,656.32,"117,149.00","76,887,231.68"
3.29,META,"META PLATFORMS INC",B7TL820,489.79,"149,806.00","73,373,480.74"
3.29,ORCL,"ORACLE CORP",2661568,142.61,"514,434.00","73,363,432.74"
3.23,GOOGL,"ALPHABET INC-CL A",BYVY8G0,183.92,"391,724.00","72,045,878.08"
3.19,AMZN,"AMAZON.COM INC",2000019,193.02,"368,831.00","71,191,759.62"
3.17,TSLA,"TESLA INC",B616C79,256.56,"275,791.00","70,756,938.96"
3.11,AAPL,"APPLE INC",2046251,234.82,"295,134.00","69,303,365.88"
2.91,MSFT,"MICROSOFT CORP",2588173,449.52,"144,452.00","64,934,063.04"
2.90,"005930 KS","SAMSUNG ELECTRON",6771720,63.31,"1,020,597.00","64,613,865.30"
2.76,IBM,IBM,2005973,185.81,"331,226.00","61,545,103.06"
2.73,BABA,"ALIBABA GRP-ADR",BP41ZD1,78.38,"777,973.00","60,977,523.74"
2.62,NOW,"SERVICENOW INC",B80NXX8,760.79,"76,888.00","58,495,621.52"
2.45,ADBE,"ADOBE INC",2008154,566.54,"96,435.00","54,634,284.90"
2.39,CRM,"SALESFORCE INC",2310525,256.03,"208,340.00","53,341,290.20"
2.39,"SIE GR","SIEMENS AG-REG",5727973,197.52,"269,758.00","53,282,487.47"
2.36,CSCO,"CISCO SYSTEMS INC",2198163,47.42,"1,111,857.00","52,724,258.94"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.30,"689,503.00","51,230,072.90"
2.27,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.00,"155,953.00","50,684,725.00"
2.12,MU,"MICRON TECHNOLOGY INC",2588184,127.49,"370,735.00","47,265,005.15"
1.84,"000660 KS","SK HYNIX INC",6450267,168.20,"243,710.00","40,992,189.14"
1.81,INTC,"INTEL CORP",2463247,34.34,"1,177,358.00","40,430,473.72"
1.41,SNPS,"SYNOPSYS INC",2867719,613.01,"51,204.00","31,388,564.04"
1.28,"3690 HK","MEITUAN-CLASS B",BGJW376,15.05,"1,893,915.00","28,501,080.63"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,311.73,"90,786.00","28,300,719.78"
1.26,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,69.72,"404,081.00","28,172,527.32"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.00,"152,902.00","25,228,830.00"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,290.78,"85,907.00","24,980,037.46"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.33,"437,843.00","16,783,505.34"
0.75,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,235.63,"70,594.00","16,634,064.22"
0.73,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,876.96,"18,486.00","16,211,482.56"
0.68,FTNT,"FORTINET INC",B5B2106,59.48,"256,631.00","15,264,411.88"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,100.95,"150,101.00","15,152,695.95"
0.67,"5803 JP","FUJIKURA LTD",6356707,20.97,"714,051.00","14,970,330.56"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,46.18,"307,952.00","14,222,370.48"
0.63,"WKL NA","WOLTERS KLUWER",5671519,167.65,"83,822.00","14,052,404.48"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.77,"101,777.00","13,309,378.29"
0.56,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.64,"151,492.00","12,519,298.88"
0.53,CLS,"CELESTICA INC",BMDLRD5,63.27,"187,026.00","11,833,135.02"
0.53,"6702 JP","FUJITSU LIMITED",6356945,16.76,"700,625.00","11,742,244.40"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,294.37,"37,828.00","11,135,428.36"
0.45,ZS,"ZSCALER INC",BZ00V34,203.12,"48,978.00","9,948,411.36"
0.43,"6954 JP","FANUC CORP",6356934,28.77,"336,761.00","9,686,961.64"
0.43,EBAY,"EBAY INC",2293819,55.42,"174,512.00","9,671,455.04"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.43,"433,764.00","9,295,562.52"
0.40,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.73,"95,688.00","8,968,836.24"
0.35,"6701 JP","NEC CORP",6640400,85.85,"90,861.00","7,800,198.71"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,108.71,"71,172.00","7,737,108.12"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,335.76,"22,754.00","7,639,883.04"
0.34,SNAP,"SNAP INC - A",BD8DJ71,16.14,"464,375.00","7,495,012.50"
0.34,WIX,"WIX.COM LTD",BFZCHN7,167.55,"44,676.00","7,485,463.80"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.73,"1,295,250.00","7,416,479.24"
0.33,PEGA,"PEGASYSTEMS INC",2675860,60.53,"119,926.00","7,259,120.78"
0.32,HUBB,"HUBBELL INC",BDFG6S3,391.41,"17,966.00","7,032,072.06"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.76,"1,033,099.00","6,983,749.24"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,276.10,"24,204.00","6,682,724.40"
0.30,OKTA,"OKTA INC",BDFZSP1,100.39,"66,334.00","6,659,270.26"
0.30,AI,"C3.AI INC-A",BMGNBJ2,30.44,"216,719.00","6,596,926.36"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,33.48,"195,368.00","6,540,920.64"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,24.64,"265,041.00","6,529,305.38"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,65.30,"98,430.00","6,427,479.00"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.65,"544,457.00","6,341,373.75"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.32,"276,944.00","6,181,668.78"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,33.09,"178,490.00","5,906,947.13"
0.26,CCCS,"CCC INTELLIGENT",BP4CXL8,11.33,"515,797.00","5,843,980.01"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,71.71,"79,297.00","5,686,387.87"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,45.18,"123,422.00","5,576,205.96"
0.24,"2353 TT","ACER INC",6005850,1.45,"3,716,600.00","5,393,888.62"
0.24,G,"GENPACT LTD",B23DBK6,33.73,"157,067.00","5,297,869.91"
0.23,DOCU,"DOCUSIGN INC",BFYT7B7,56.90,"91,178.00","5,188,028.20"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,47.97,"105,865.00","5,078,119.44"
0.23,"TIETO FH","TIETOEVRY OYJ",5479702,20.07,"249,924.00","5,016,424.93"
0.23,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.41,"189,843.00","5,013,753.63"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.55,"248,831.00","4,864,646.05"
0.21,TWLO,"TWILIO INC - A",BD6P5Q0,59.98,"78,308.00","4,696,913.84"
0.21,STNE,"STONECO LTD-A",BGKG6M3,13.66,"336,157.00","4,591,904.62"
0.19,"TEMN SW","TEMENOS AG - REG",7147892,73.10,"58,878.00","4,304,139.51"
0.19,TDC,"TERADATA CORP",B247H10,34.90,"120,751.00","4,214,209.90"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,89.50,"46,650.00","4,175,136.39"
0.18,VSAT,"VIASAT INC",2946243,16.61,"237,832.00","3,950,389.52"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,12.70,"242,190.00","3,075,813.00"
0.10,,CASH,,1.00,"2,246,565.71","2,246,565.71"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,089,309.08","1,089,309.08"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","19,020.59"
0.00,,"SWISS FRANC",,1.12,132.60,147.99
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.09,-332.78,-362.03
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
