ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
VNET,Strength Seen in VNET Group  ( VNET ) : Can Its 7.3% Jump Turn into More Strength?,https://www.zacks.com/stock/news/2757765/strength-seen-in-vnet-group-vnet-can-its-73-jump-turn-into-more-strength,20250926T150100,Zacks Commentary,VNET Group (VNET) witnessed a jump in share price last session on above-average trading volume. The latest trend in earnings estimate revisions for the stock doesn't suggest further strength down the road.,0.255257,Somewhat-Bullish,0.651499,Bullish,0,broad,
VNET,"Concentrix Posts Downbeat Earnings, Joins Legacy Education, Kingsoft Cloud And Other Big Stocks Moving Lower In Friday's Pre-Market Session - Apellis Pharmaceuticals  ( NASDAQ:APLS ) , Concentrix  ( NASDAQ:CNXC ) ",https://www.benzinga.com/trading-ideas/movers/25/09/47886530/concentrix-posts-downbeat-earnings-joins-legacy-education-kingsoft-cloud-and-other-big-stock,20250926T120421,Benzinga,"U.S. stock futures were mixed this morning, with the Dow futures gaining around 0.1% on Friday. Shares of Concentrix Corporation ( NASDAQ: CNXC ) fell sharply in pre-market trading after the company reported worse-than-expected third-quarter adjusted EPS results and cut its FY25 adjusted EPS ...",-0.086757,Neutral,0.238133,Bearish,0,focused,AI
VNET,"Scholastic Posts Downbeat Results, Joins Lennar And Other Big Stocks Moving Lower In Friday's Pre-Market Session - 1-800-Flowers.com  ( NASDAQ:FLWS ) , Lennar  ( NYSE:LEN ) ",https://www.benzinga.com/trading-ideas/movers/25/09/47759281/scholastic-posts-downbeat-results-joins-lennar-and-other-big-stocks-moving-lower-in-fridays-,20250919T120651,Benzinga,"U.S. stock futures were slightly lower this morning, with the Dow futures falling around 0.1% on Friday. Shares of Scholastic Corp SCHL fell sharply in the pre-market trading after the company reported downbeat financial results for the first quarter.",-0.163459,Somewhat-Bearish,0.443626,Bullish,0,broad,
VNET,"Maze Therapeutics, Opendoor Technologies, Oxford Industries, VNET Group And Other Big Stocks Moving Higher On Thursday - Bitfarms  ( NASDAQ:BITF ) , Centene  ( NYSE:CNC ) ",https://www.benzinga.com/news/25/09/47623455/maze-therapeutics-opendoor-technologies-oxford-industries-vnet-group-and-other-big-stocks-moving-higher-on-t,20250911T150908,Benzinga,"U.S. stocks were higher, with the Nasdaq Composite gaining more than 100 points on Thursday. Shares of Maze Therapeutics, Inc. MAZE rose sharply during Thursday's session after the company reported clinical results from its Phase 1 healthy volunteer study of MZE782.",0.350868,Bullish,0.320279,Bullish,0,focused,AI
VNET,"SDHG H1 2025 Profit Soars 506 Percent, Riding Green Energy and Computing Boom",https://www.globenewswire.com/news-release/2025/09/04/3144492/0/en/SDHG-H1-2025-Profit-Soars-506-Percent-Riding-Green-Energy-and-Computing-Boom.html,20250904T121500,GlobeNewswire,"HONG KONG, Sept. 04, 2025 ( GLOBE NEWSWIRE ) -- Shandong Hi-Speed Holdings Group Ltd. ( 00412.HK ) delivered a stunning half year performance with net profit surging 506 percent to RMB 476 million, according to its H1 2025 Financial Report released on August 29.",0.360189,Bullish,0.274012,Somewhat-Bullish,0,broad,
VNET,"Phibro Animal Health, Pure Storage, Snowflake, Build-A-Bear Workshop And Other Big Stocks Moving Higher On Monday - Build-A-Bear Workshop  ( NYSE:BBW ) , BILL Holdings  ( NYSE:BILL ) ",https://www.benzinga.com/trading-ideas/movers/25/08/47390926/phibro-animal-health-pure-storage-snowflake-build-a-bear-workshop-and-other-big-stocks-movin,20250828T153248,Benzinga,"U.S. stocks were mixed, with the Dow Jones index falling around 0.2% on Thursday. Shares of Phibro Animal Health Corporation PAHC rose sharply during Thursday's session after the company reported better-than-expected fourth-quarter EPS and sales and raised its FY2026 EPS and sales guidance.",0.392289,Bullish,0.262522,Neutral,0,focused,AI
VNET,VNET Group VNET Q2 2025 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2025/08/21/vnet-group-vnet-q2-2025-earnings-call-transcript/,20250821T130354,Motley Fool,"Image source: The Motley Fool.Thursday, Aug. 21, 2025 at 8 a.m. ETRotating President - Ju MaContinue reading ...",0.32052,Somewhat-Bullish,0.034768,Somewhat-Bullish,0,broad,
VNET,VNET Group Q2 Revenue Jumps 22 Percent,https://www.fool.com/data-news/2025/08/21/vnet-group-q2-revenue-jumps-22-percent/,20250821T125931,Motley Fool,"VNET Group ( NASDAQ:VNET ) reported second quarter 2025 results on August 21, 2025, with total net revenues ( GAAP ) rising 22.1% year-over-year to RMB 2.43 billion and adjusted EBITDA increased 27.7% year-over-year to RMB 732.5 million, driven by a rapid expansion in wholesale data center ...",0.341321,Somewhat-Bullish,0.367141,Somewhat-Bullish,0,broad,
VNET,"VNET Group  ( VNET )  Reports Q2 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2740577/vnet-group-vnet-reports-q2-loss-tops-revenue-estimates,20250821T110501,Zacks Commentary,"VNET Group (VNET) delivered earnings and revenue surprises of -150.00% and +5.75%, respectively, for the quarter ended June 2025. Do the numbers hold clues to what lies ahead for the stock?",0.152889,Somewhat-Bullish,0.393977,Somewhat-Bullish,0,broad,
VNET,nCino  ( NCNO )  Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://www.zacks.com/stock/news/2735162/ncino-ncno-expected-to-beat-earnings-estimates-can-the-stock-move-higher,20250819T140002,Zacks Commentary,nCino (NCNO) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.156199,Somewhat-Bullish,0.174587,Neutral,0,broad,
VNET,"KORE Group Holdings, Inc.  ( KORE )  Reports Q2 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2714342/kore-group-holdings-inc-kore-reports-q2-loss-tops-revenue-estimates,20250815T000502,Zacks Commentary,"Cerberus Telecom Acquisition (KORE) delivered earnings and revenue surprises of -6.38% and +1.35%, respectively, for the quarter ended June 2025. Do the numbers hold clues to what lies ahead for the stock?",0.114417,Neutral,0.202366,Neutral,0,broad,
VNET,Analysts Estimate VNET Group  ( VNET )  to Report a Decline in Earnings: What to Look Out for,https://www.zacks.com/stock/news/2712273/analysts-estimate-vnet-group-vnet-to-report-a-decline-in-earnings-what-to-look-out-for,20250814T140003,Zacks Commentary,VNET Group (VNET) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.136206,Neutral,0.295273,Neutral,0,broad,
VNET,SDHG's Lead in Electricity-Computing Integration Helps Market Cap Hit HK$100 Billion - VNET Group  ( NASDAQ:VNET ) ,https://www.benzinga.com/pressreleases/25/07/g46678327/sdhgs-lead-in-electricity-computing-integration-helps-market-cap-hit-hk-100-billion,20250729T041039,Benzinga,"SDHG market cap hit HK$100 billion for the first time, as stock price surged 200+ percent in 2025 From 2021 to 2024, SDHG's total assets more than tripled, from RMB 21.43 billion to RMB 66.17 billion Dazzling success attributed to SDHG's two-pronged strategy of smart investing in new energy and ...",0.378276,Bullish,0.108712,Neutral,0,focused,smart
VNET,SDHG's Lead in Electricity-Computing Integration Helps Market Cap Hit HK$100 Billion,https://www.globenewswire.com/news-release/2025/07/29/3122954/0/en/SDHG-s-Lead-in-Electricity-Computing-Integration-Helps-Market-Cap-Hit-HK-100-Billion.html,20250729T041000,GlobeNewswire,"HONG KONG, July 29, 2025 ( GLOBE NEWSWIRE ) -- Shandong Hi-Speed Holdings Group Ltd. ( 00412.HK ) shares rose to HK$17.26 at closing on Monday, July 28, sending the market cap of the strongly growing company to HK$103.9 billion. SDHG market cap exceeded HK$100 billion for the first time on July ...",0.368206,Bullish,0.117343,Neutral,0,broad,
VNET,Top China Tech Stocks to Add to Your Portfolio for Impressive Returns,https://www.zacks.com/stock/news/2591918/top-china-tech-stocks-to-add-to-your-portfolio-for-impressive-returns,20250718T142300,Zacks Commentary,"China tech soars in 2025 as AI, EVs and AR lead the way. Investors can buy NTES, BILI and VNET as they capitalize on this opportunity.",0.464505,Bullish,0.138066,Somewhat-Bullish,0,focused,AI
VNET,Are You Looking for a Top Momentum Pick? Why VNET Group  ( VNET )  is a Great Choice,https://www.zacks.com/stock/news/2585994/are-you-looking-for-a-top-momentum-pick-why-vnet-group-vnet-is-a-great-choice,20250716T160003,Zacks Commentary,Does VNET Group (VNET) have what it takes to be a top stock pick for momentum investors? Let's find out.,0.326049,Somewhat-Bullish,0.583787,Bullish,0,broad,
VNET,VNET or BRZE: Which Is the Better Value Stock Right Now?,https://www.zacks.com/stock/news/2585914/vnet-or-brze-which-is-the-better-value-stock-right-now,20250716T154003,Zacks Commentary,VNET vs. BRZE: Which Stock Is the Better Value Option?,0.520362,Bullish,0.7414,Bullish,0,broad,
VNET,How Much Upside is Left in VNET Group  ( VNET ) ? Wall Street Analysts Think 51.55%,https://www.zacks.com/stock/news/2585469/how-much-upside-is-left-in-vnet-group-vnet-wall-street-analysts-think-5155,20250716T135502,Zacks Commentary,"The average of price targets set by Wall Street analysts indicates a potential upside of 51.6% in VNET Group (VNET). While the effectiveness of this highly sought-after metric is questionable, the positive trend in earnings estimate revisions might translate into an upside in the stock.",0.25189,Somewhat-Bullish,0.285526,Bullish,0,broad,
VNET,"MP Materials, CoreWeave, Trade Desk And Other Big Stocks Moving Higher On Tuesday - Apple  ( NASDAQ:AAPL ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",https://www.benzinga.com/trading-ideas/movers/25/07/46418163/mp-materials-coreweave-trade-desk-and-other-big-stocks-moving-higher-on-tuesday,20250715T140726,Benzinga,"U.S. stocks were mixed, with the Dow Jones index falling around 100 points on Tuesday. Shares of MP Materials Corp. MP rose sharply during Tuesday's session after the company signed a long-term agreement to supply Apple Inc AAPL.",0.220877,Somewhat-Bullish,0.21686,Bullish,0,broad,
