ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
WIX,GigaSpaces Joins Forces with IBM and Wix to Offer an Open Platform that Dramatically Accelerates Enterprise Digital Innovation,https://www.prnewswire.com/news-releases/gigaspaces-joins-forces-with-ibm-and-wix-to-offer-an-open-platform-that-dramatically-accelerates-enterprise-digital-innovation-301581541.html,20220706T143100,PR Newswire,"This joint solution will enable organizations to speed up the building and launching of new digital services by up to 10x. NEW YORK, July 6, 2022 /PRNewswire/ -- is joining forces with IBM and Wix to design a joint Digital Acceleration Hub ( DAH ) , that will accelerate the pace at which ...",0.050328,Neutral,0.051674,Neutral,0,broad,
WIX,Needham's Developer Checks For Wix.com Highlight Continued Funnel Weakness,https://www.benzinga.com/news/22/06/27904732/needhams-developer-checks-for-wix-com-highlighted-continued-funnel-weakness,20220629T183651,Benzinga,Needham analyst Bernie McTernan reiterated a Buy rating and $85 price target on Wix.com Ltd WIX following a round of web developer checks. He spoke with 22 developers in the WIX Marketplace to shed light on the broader funnel. They did not indicate any improvement.,-0.380253,Bearish,0.541149,Somewhat-Bearish,0,broad,
WIX,Looking for Stock-Market Bargains? These 4 Tech Stocks Are Trading at Their Cheapest Valuations Ever,https://www.fool.com/investing/2022/06/25/looking-for-stock-market-bargains-these-4-tech-sto/,20220625T114300,Motley Fool,"No matter how you slice it, these stocks are good deals today.",-0.072903,Neutral,0.053779,Bearish,0,focused,AI
WIX,Nutanix  ( NTNX )  Down 9.2% Since Last Earnings Report: Can It Rebound?,https://www.zacks.com/stock/news/1943620/nutanix-ntnx-down-92-since-last-earnings-report-can-it-rebound,20220624T153013,Zacks Commentary,Nutanix (NTNX) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,-0.063779,Neutral,0.176405,Neutral,0,broad,
WIX,Wix.com  ( NASDAQ:WIX )  Lowered to Sell at StockNews.com,https://www.etfdailynews.com/2022/06/17/wix-com-nasdaqwix-lowered-to-sell-at-stocknews-com/,20220617T085444,Stocknews.com,StockNews.com lowered shares of Wix.com ( NASDAQ:WIX - Get Rating ) from a hold rating to a sell rating in a research report sent to investors on Thursday.,0.001006,Neutral,0.882883,Neutral,0,broad,
WIX,Wix.com  ( NASDAQ:WIX )  Downgraded to Sell at StockNews.com,https://www.defenseworld.net/2022/06/17/wix-com-nasdaqwix-downgraded-to-sell-at-stocknews-com.html,20220617T085444,Stocknews.com,StockNews.com downgraded shares of Wix.com ( NASDAQ:WIX - Get Rating ) from a hold rating to a sell rating in a report published on Thursday.,0.008357,Neutral,0.867939,Neutral,0,broad,
WIX,2 Best Software Stocks To Buy in 2022 and Beyond,https://www.fool.com/investing/2022/06/16/2-best-software-stocks-to-buy-in-2022-and-beyond/,20220616T113500,Motley Fool,These stocks have resilient business models and a long runway to grow.,0.050539,Neutral,0.117314,Neutral,0,broad,
WIX,Why Wix.com Stock Popped 11% on Wednesday,https://www.fool.com/investing/2022/06/15/why-wixcom-stock-popped-11-on-wednesday/,20220615T205820,Motley Fool,Could the company buy back 14% of its shares?,0.076663,Neutral,0.271878,Neutral,0,broad,
WIX,Why Is Wix.com  ( WIX )  Down 18.4% Since Last Earnings Report?,https://www.zacks.com/stock/news/1939391/why-is-wixcom-wix-down-184-since-last-earnings-report,20220615T153006,Zacks Commentary,Wix.com (WIX) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,-0.165034,Somewhat-Bearish,0.384947,Somewhat-Bearish,0,broad,
WIX,Stocks That Hit 52-Week Lows On Monday,https://www.benzinga.com/markets/options/22/06/27677156/52-weeks-high-and-low-article,20220613T161842,Benzinga,"During Monday's trading, 1214 companies set new 52-week lows. The largest company by market cap to set a new 52-week low was Microsoft MSFT. Quoin Pharmaceuticals QNRX was the smallest company by market cap to set a new 52-week low. DexCom DXCM's stock fell the most, as it traded down 76.5% to ...",-0.018781,Neutral,0.005366,Neutral,0,broad,
