ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
TDC,Palantir Foundry: Driving the Next Wave of Enterprise Intelligence,https://www.zacks.com/stock/news/2763910/palantir-foundry-driving-the-next-wave-of-enterprise-intelligence,20251007T170400,Zacks Commentary,"Palantir's Foundry platform powers a 93% surge in U.S. commercial revenues, cementing its role as the engine behind PLTR's enterprise AI expansion.",0.290822,Somewhat-Bullish,0.294093,Somewhat-Bullish,0,focused,AI
TDC,Pure Storage Puts Cyber Resilience at the Core of Data Storage,https://www.zacks.com/stock/news/2760287/pure-storage-puts-cyber-resilience-at-the-core-of-data-storage,20251001T141500,Zacks Commentary,PSTG unveils platform upgrades and new partnerships to strengthen cyber resilience with embedded threat detection and recovery.,0.294847,Somewhat-Bullish,0.183895,Somewhat-Bullish,0,broad,
TDC,"NetApp's Q1 Earnings & Revenues Surpass Estimates, Stock Down",https://www.zacks.com/stock/news/2744070/netapps-q1-earnings-revenues-surpass-estimates-stock-down,20250828T132600,Zacks Commentary,"NTAP posts Q1 revenue and earnings beat, fueled by the Americas' enterprise gains, while reiterating its full-year outlook.",0.109458,Neutral,0.07157,Neutral,0,focused,AI
TDC,"TERADATA ALERT: Bragar Eagel & Squire, P.C. is Investigating Teradata Corporation on Behalf of Long-Term Stockholders and Encourages Investors to Contact the Firm - Teradata  ( NYSE:TDC ) ",https://www.benzinga.com/pressreleases/25/08/g47144316/teradata-alert-bragar-eagel-squire-p-c-is-investigating-teradata-corporation-on-behalf-of-long-ter,20250814T233300,Benzinga,"Bragar Eagel & Squire, P.C. Litigation Partner Brandon Walker Encourages Investors Who Suffered Losses In Teradata ( TDC ) To Contact Him Directly To Discuss Their Options",0.012035,Neutral,0.570165,Neutral,0,broad,
TDC,Teradata  ( TDC )  Q2 Cloud ARR Jumps 17%,https://www.fool.com/data-news/2025/08/06/teradata-tdc-q2-cloud-arr-jumps-17/,20250806T152836,Motley Fool,"Teradata ( NYSE:TDC ) , the enterprise data analytics company known for its hybrid cloud and artificial intelligence ( AI ) solutions, reported second-quarter results for fiscal 2025 ( period ended June 30, 2025 ) on August 5, 2025.",0.05089,Neutral,0.211191,Neutral,0,focused,"artificial intelligence, AI"
TDC,"Teradata Q2 Earnings Beat Estimates, Revenues Fall Y/Y, Shares Up",https://www.zacks.com/stock/news/2673238/teradata-q2-earnings-beat-estimates-revenues-fall-yy-shares-up,20250806T135100,Zacks Commentary,"TDC tops Q2 estimates despite revenue and earnings declines, with cloud ARR climbing 17% and shares jumping 3.36% post-earnings.",0.021437,Neutral,0.633356,Neutral,0,broad,
TDC,Teradata  ( TDC )  Beats Q2 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2669771/teradata-tdc-beats-q2-earnings-and-revenue-estimates,20250805T220503,Zacks Commentary,"Teradata (TDC) delivered earnings and revenue surprises of +14.63% and +1.91%, respectively, for the quarter ended June 2025. Do the numbers hold clues to what lies ahead for the stock?",0.157277,Somewhat-Bullish,0.400265,Neutral,0,broad,
TDC,Western Digital  ( WDC )  Tops Q4 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2640483/western-digital-wdc-tops-q4-earnings-and-revenue-estimates,20250730T212503,Zacks Commentary,"Western Digital (WDC) delivered earnings and revenue surprises of +12.16% and +6.13%, respectively, for the quarter ended June 2025. Do the numbers hold clues to what lies ahead for the stock?",0.200403,Somewhat-Bullish,0.136499,Neutral,0,broad,
TDC,"SNOW Stock Trades Higher Than Industry at 14.2 P/S: Buy, Sell or Hold?",https://www.zacks.com/stock/news/2608631/snow-stock-trades-higher-than-industry-at-142-ps-buy-sell-or-hold,20250723T164200,Zacks Commentary,"Snowflake posts strong growth and bullish trends, but a lofty P/S ratio raises questions on upside potential.",0.250971,Somewhat-Bullish,0.194242,Somewhat-Bullish,0,focused,AI
TDC,"The Zacks Analyst Blog Highlights HubSpot, Okta, Adobe, NICE and Teradata",https://www.zacks.com/stock/news/2602159/the-zacks-analyst-blog-highlights-hubspot-okta-adobe-nice-and-teradata,20250722T075200,Zacks Commentary,"HUBS, OKTA, ADBE, NICE, and TDC are spotlighted for strong AI momentum and double-digit short-term upside potential.",0.301914,Somewhat-Bullish,0.148,Neutral,0,focused,AI
TDC,Buy These 5 AI-Focused Stocks to Tap Double-Digit Short-Term Upside,https://www.zacks.com/stock/news/2599347/buy-these-5-ai-focused-stocks-to-tap-double-digit-short-term-upside,20250721T120100,Zacks Commentary,"AI momentum is building up as HUBS, OKTA, ADBE, NICE, and TDC offer double-digit short-term upside with bullish broker targets.",0.336055,Somewhat-Bullish,0.128478,Somewhat-Bullish,0,focused,AI
TDC,Quantum Unveils 1U DXi T-Series All-Flash Models With 480TB Capacity,https://www.zacks.com/stock/news/2585201/quantum-unveils-1u-dxi-t-series-all-flash-models-with-480tb-capacity,20250716T130900,Zacks Commentary,"QMCO debuts DXi T-10-240 and T-10-480, compact all-flash deduplication systems with up to 480TB NVMe and 70:1 data reduction.",0.28784,Somewhat-Bullish,0.231332,Neutral,0,broad,
TDC,Should Value Investors Buy Teradata  ( TDC )  Stock?,https://www.zacks.com/stock/news/2579688/should-value-investors-buy-teradata-tdc-stock,20250714T134005,Zacks Commentary,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",0.384467,Bullish,0.634626,Bullish,0,broad,
TDC,"PSTG, TierPoint Unveil Imaging Storage-as-a-Service for Healthcare",https://www.zacks.com/stock/news/2544980/pstg-tierpoint-unveil-imaging-storage-as-a-service-for-healthcare,20250624T143400,Zacks Commentary,"Pure Storage and TierPoint launch a healthcare-focused imaging storage-as-a-service to cut costs, boost speed and ensure data security.",0.37625,Bullish,0.20537,Neutral,0,broad,
TDC,3 Storage Devices Stocks to Focus on From a Prospering Industry,https://www.zacks.com/commentary/2544637/3-storage-devices-stocks-to-focus-on-from-a-prospering-industry,20250624T140000,Zacks Commentary,"Momentum in cloud computing, IoT, auto, and AI is likely to favor the prospects of Zacks Computer - Storage Devices industry players like WDC, NTAP, and TDC, amid a volatile macro backdrop.",0.136265,Neutral,0.162021,Neutral,0,focused,AI
TDC,"Snowflake Trades Near 52-Week High: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2521074/snowflake-trades-near-52-week-high-buy-sell-or-hold-the-stock,20250620T154300,Zacks Commentary,"SNOW stock trades near its peak as revenues surge and new AI tools gain traction, but stretched valuation raises questions on further upside.",0.332208,Somewhat-Bullish,0.169676,Neutral,0,focused,AI
TDC,Snowflake vs. Teradata: Which Data Analytics Stock is the Smarter Buy?,https://www.zacks.com/stock/news/2491183/snowflake-vs-teradata-which-data-analytics-stock-is-the-smarter-buy,20250609T164800,Zacks Commentary,"TDC gains ground with strong cloud ARR growth and AI tie-ups, while SNOW faces valuation and spending headwinds.",0.239034,Somewhat-Bullish,0.585898,Bullish,0,focused,"AI, smart"
TDC,Teradata  ( TDC )  Down 0% Since Last Earnings Report: Can It Rebound?,https://www.zacks.com/stock/news/2485965/teradata-tdc-down-0-since-last-earnings-report-can-it-rebound,20250605T153105,Zacks Commentary,Teradata (TDC) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,-0.004795,Neutral,0.551295,Neutral,0,broad,
TDC,Are Investors Undervaluing Teradata  ( TDC )  Right Now?,https://www.zacks.com/stock/news/2480219/are-investors-undervaluing-teradata-tdc-right-now,20250602T134014,Zacks Commentary,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",0.420907,Bullish,0.570165,Bullish,0,broad,
TDC,Quantum Adds LTO-10 to Scalar Tape for Highest Capacity and Scale,https://www.zacks.com/stock/news/2479517/quantum-adds-lto-10-to-scalar-tape-for-highest-capacity-and-scale,20250530T134800,Zacks Commentary,"QMCO launches LTO-10 support across Scalar platforms, delivering 60 PB per rack, 70% cost savings and cyber-resilient archival at scale.",0.302124,Somewhat-Bullish,0.150357,Neutral,0,broad,
