ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
SHOP,"Stock Market Today: Dow Jones, S&P 500 Pushes Higher; Affirm Stock Surges On Solid Earnings & Partnership With Shopify",https://stockmarket.com/featured/stock-market-today-dow-jones-s-affirm-stock-surges-on-solid-earnings-partnership-with-shopify-2022-05-13,20220513T141341,StockMarket.com,"On Friday, the Dow Jones Industrial Average is up by 380 points despite concerns over persistent inflation and worries on whether the Federal Reserve can get inflation under control.",-0.090532,Neutral,0.12302,Neutral,0,broad,
SHOP,Sky Evolves from Cloud POS to Full Suite Business Services Platform,https://www.prnewswire.com/news-releases/sky-evolves-from-cloud-pos-to-full-suite-business-services-platform-301547012.html,20220513T135500,PR Newswire,"Sky Systemz has positioned itself to be a major contender in the fintech industry. LEXINGTON, Ky., May 13, 2022 /PRNewswire/ -- is a digital payments and fintech company from Lexington, KY. Over the last two years, Sky has grown from a cloud POS start-up to a small enterprise services powerhouse ...",0.325363,Somewhat-Bullish,0.070166,Somewhat-Bullish,0,broad,
SHOP,Nasdaq Bear Market: 2 Stock-Split Growth Stocks to Buy on the Dip,https://www.fool.com/investing/2022/05/13/nasdaq-bear-market-stock-split-growth-stocks-buy/,20220513T133042,Motley Fool,Wall Street is miscalculating the long-term value of these businesses.,0.031847,Neutral,0.499264,Neutral,0,broad,
SHOP,10 Substantial Stock Splits to Put on Your Radar,https://www.kiplinger.com/investing/stocks/604673/substantial-stock-splits,20220513T123315,Kiplinger,2022 is shaping up to be a busy year for stock splits. Stock splits occur when a company divides up its shares to lower the price and increase the overall number of shares available. Companies typically split their stock when the share price has gotten very high. While stock splits are cosmetic even,0.01414,Neutral,0.129357,Neutral,0,focused,AI
SHOP,Elon Musk's Latest Twitter Drama Is Distracting Investors From This Soaring Stock,https://www.fool.com/investing/2022/05/13/elon-musks-latest-twitter-drama-is-distracting-inv/,20220513T121613,Motley Fool,Wall Street appeared to be in a better mood on Friday.,-0.118042,Neutral,0.06464,Neutral,0,broad,
SHOP,23 Stocks Moving in Friday's Pre-Market Session,https://www.benzinga.com/news/22/05/27186386/23-stocks-moving-in-fridays-pre-market-session,20220513T115246,Benzinga,"Gainers OTR Acquisition Corp. ( NASDAQ: OTRA ) rose 88.7% to $18.21 in pre-market trading after filing on Thursday showed shareholders approved merger with Comera Life Sciences. Calithera Biosciences, Inc. ( NASDAQ: CALA ) rose 46.3% to $0.2358 in pre-market trading. The company recently reporte",-0.011888,Neutral,0.064121,Neutral,0,focused,AI
SHOP,"Stocks making the biggest moves premarket: Twitter, Affirm, Robinhood and more",https://www.cnbc.com/2022/05/13/stocks-making-the-biggest-moves-premarket-twitter-affirm-robinhood-and-more.html,20220513T114050,CNBC,These are the stocks posting the largest moves before the bell.,-0.251736,Somewhat-Bearish,0.082195,Somewhat-Bearish,0,broad,
SHOP,3 Bear Market Mistakes Investors Should Avoid at All Costs,https://www.fool.com/investing/2022/05/13/3-bear-market-mistakes-investors-should-avoid/,20220513T113500,Motley Fool,"Bear markets can present buying opportunities, but that doesn't mean it's time to swing for the fences.",-0.398023,Bearish,0.384627,Neutral,0,broad,
SHOP,"Affiliate Marketing Platform Market Size Will Reach USD 36,902.1 Million by 2030 | CAGR: 7.7%: Astute Analytica",https://www.benzinga.com/pressreleases/22/05/n27185946/affiliate-marketing-platform-market-size-will-reach-usd-36-902-1-million-by-2030-cagr-7-7-astute-a,20220513T113000,Benzinga,"NEW DELHI, May 13, 2022 /PRNewswire/ -- The study undertaken by Astute Analytica foresees a tremendous growth in revenue of the market for global affiliate marketing platform market from US$ 19,217.4 Million in 2021 to US$ 36,902.1 Million by 2030. The market is anticipated to grow at a CAGR of 7.7%",0.003319,Neutral,0.022071,Neutral,0,broad,
SHOP,"Affiliate Marketing Platform Market Size Will Reach USD 36,902.1 Million by 2030 | CAGR: 7.7%: Astute Analytica",https://www.prnewswire.com/news-releases/affiliate-marketing-platform-market-size-will-reach-usd-36-902-1-million-by-2030--cagr-7-7-astute-analytica-301546840.html,20220513T113000,PR Newswire,"NEW DELHI, May 13, 2022 /PRNewswire/ -- The study undertaken by Astute Analytica foresees a tremendous growth in revenue of the market for global affiliate marketing platform market from US$ 19,217.4 Million in 2021 to US$ 36,902.1 Million by 2030.",0.011186,Neutral,0.02417,Neutral,0,broad,
