ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
VRNT,"$HAREHOLDER ALERT: The M&A Class Action Launches Legal Inquiry for the Merger - VRNT, MESA, GHLD, and TCBC",https://www.benzinga.com/pressreleases/25/10/g48114323/hareholder-alert-the-m-a-class-action-launches-legal-inquiry-for-the-merger-vrnt-mesa-ghld-and-tcb,20251008T213000,Benzinga,"NEW YORK, Oct. 08, 2025 ( GLOBE NEWSWIRE ) -- Class Action Attorney Juan Monteverde with Monteverde & Associates PC ( the ""M&A Class Action Firm"" ) , has recovered millions of dollars for shareholders and is recognized as a Top 50 Firm in the 2024 ISS Securities Class Action Services Report.",0.225261,Somewhat-Bullish,0.250386,Somewhat-Bullish,0,broad,
VRNT,"SHAREHOLDER RIGHTS ALERT: Halper Sadeh LLC Investigates DAY, BRNS, ETNB, VRNT on Behalf of Shareholders - Barinthus Biotherapeutics  ( NASDAQ:BRNS ) , Dayforce  ( NYSE:DAY ) ",https://www.benzinga.com/pressreleases/25/10/g48105558/shareholder-rights-alert-halper-sadeh-llc-investigates-day-brns-etnb-vrnt-on-behalf-of-shareholder,20251008T160401,Benzinga,"NEW YORK, Oct. 08, 2025 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to:",0.218449,Somewhat-Bullish,0.093289,Somewhat-Bullish,0,broad,
VRNT,"BRODSKY & SMITH SHAREHOLDER UPDATE: Notifying Investors of the Following Investigations: 89bio, Inc.  ( Nasdaq - ETNB ) , Barinthus Biotherapeutics plc  ( Nasdaq - BRNS ) , Verint Systems Inc.  ( Nasdaq - VRNT ) , Dayforce, Inc.  ( NYSE- DAY )  - Roche Holding  ( OTC:RHHBY ) ",https://www.benzinga.com/pressreleases/25/10/g48104026/brodsky-smith-shareholder-update-notifying-investors-of-the-following-investigations-89bio-inc-nas,20251008T152255,Benzinga,"BALA CYNWYD, Pa., Oct. 08, 2025 ( GLOBE NEWSWIRE ) -- Brodsky & Smith reminds investors of the following investigations. If you own shares and wish to discuss the investigation, contact Jason Brodsky ( jbrodsky@brodskysmith.com ) or Marc Ackerman ( mackerman@brodskysmith.com ) at 855-576-4847.",0.250685,Somewhat-Bullish,0.076115,Neutral,0,broad,
VRNT,"$HAREHOLDER ALERT: The M&A Class Action Firm Is Investigating the Merger - GTLS, SCPH, VTLE, and VRNT",https://www.benzinga.com/pressreleases/25/09/g47681272/hareholder-alert-the-m-a-class-action-firm-is-investigating-the-merger-gtls-scph-vtle-and-vrnt,20250915T213000,Benzinga,"NEW YORK, Sept. 15, 2025 ( GLOBE NEWSWIRE ) -- Class Action Attorney Juan Monteverde with Monteverde & Associates PC ( the ""M&A Class Action Firm"" ) , has recovered millions of dollars for shareholders and is recognized as a Top 50 Firm in the 2024 ISS Securities Class Action Services Report.",0.241182,Somewhat-Bullish,0.252987,Somewhat-Bullish,0,broad,
VRNT,Verint Systems  ( VRNT )  Q2 Earnings and Revenues Beat Estimates,https://www.zacks.com/stock/news/2746342/verint-systems-vrnt-q2-earnings-and-revenues-beat-estimates,20250902T211502,Zacks Commentary,"Verint (VRNT) delivered earnings and revenue surprises of +26.92% and +3.71%, respectively, for the quarter ended July 2025. Do the numbers hold clues to what lies ahead for the stock?",0.157279,Somewhat-Bullish,0.138863,Neutral,0,broad,
VRNT,Verint Reports 33% EPS Drop in Fiscal Q2,https://www.fool.com/data-news/2025/09/02/verint-reports-33-eps-drop-in-fiscal-q2/,20250902T205753,Motley Fool,"Verint Systems ( NASDAQ:VRNT ) , a software company best known for its work in automating customer experience ( CX ) operations with artificial intelligence, reported earnings on September 2, 2025. The key news in this release was that GAAP revenue fell 1.0% year over year to $208 million, but ...",0.158356,Somewhat-Bullish,0.201523,Somewhat-Bullish,0,focused,artificial intelligence
VRNT,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates WOW, DAY, VRNT, SHCO on Behalf of Shareholders - Soho House  ( NYSE:SHCO ) , Dayforce  ( NYSE:DAY ) ",https://www.benzinga.com/pressreleases/25/08/g47382474/shareholder-investigation-halper-sadeh-llc-investigates-wow-day-vrnt-shco-on-behalf-of-shareholder,20250828T115853,Benzinga,"NEW YORK, Aug. 28, 2025 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: WideOpenWest, Inc.",0.147077,Neutral,0.108466,Somewhat-Bullish,0,broad,
VRNT,"BRODSKY & SMITH SHAREHOLDER UPDATE: Notifying Investors of the Following Investigations: Verint Systems Inc.  ( Nasdaq - VRNT ) , Dayforce, Inc.  ( NYSE - DAY ) , WideOpenWest, Inc.  ( NYSE - WOW ) , Y-mAbs Therapeutics, Inc.  ( Nasdaq - YMAB ) ",https://www.benzinga.com/pressreleases/25/08/g47344355/brodsky-smith-shareholder-update-notifying-investors-of-the-following-investigations-verint-system,20250826T195601,Benzinga,"BALA CYNWYD, Pa., Aug. 26, 2025 ( GLOBE NEWSWIRE ) -- Brodsky & Smith reminds investors of the following investigations. If you own shares and wish to discuss the investigation, contact Jason Brodsky ( jbrodsky@brodskysmith.com ) or Marc Ackerman ( mackerman@brodskysmith.com ) at 855-576-4847.",0.226595,Somewhat-Bullish,0.089129,Neutral,0,broad,
VRNT,"This Skechers Analyst Is No Longer Bullish; Here Are Top 5 Downgrades For Tuesday - Genesco  ( NYSE:GCO ) , Albemarle  ( NYSE:ALB ) ",https://www.benzinga.com/analyst-stock-ratings/downgrades/25/08/47333000/this-skechers-analyst-is-no-longer-bullish-here-are-top-5-downgrades-for-tuesday,20250826T141207,Benzinga,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. RBC Capital analyst Dan Bergstrom downgraded the rating for Verint Systems Inc.",0.189586,Somewhat-Bullish,0.414559,Somewhat-Bullish,0,broad,
VRNT,"Nvidia To Rally Around 19%? Here Are 10 Top Analyst Forecasts For Monday - BJ's Wholesale Club Hldgs  ( NYSE:BJ ) , American Eagle Outfitters  ( NYSE:AEO ) ",https://www.benzinga.com/analyst-stock-ratings/price-target/25/08/47317370/nvidia-to-rally-around-19-here-are-10-top-analyst-forecasts-for-monday-2,20250825T190021,Benzinga,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. BMO Capital raised Gold Fields Limited GFI price target from $24 to $32.",0.144135,Neutral,0.163909,Neutral,0,focused,AI
