ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
PONY,Why Pony AI Stock Raced to a 9% Gain Today,https://www.fool.com/investing/2025/10/13/why-pony-ai-stock-raced-to-a-9-gain-today/,20251013T233456,Motley Fool,"Both top-down and bottom-up factors are driving the company's success, according to one pundit.",0.265193,Somewhat-Bullish,0.755086,Bullish,0,focused,AI
PONY,Pony AI's Options: A Look at What the Big Money is Thinking - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/insights/options/25/10/48027565/pony-ais-options-a-look-at-what-the-big-money-is-thinking,20251003T200123,Benzinga,"Whales with a lot of money to spend have taken a noticeably bullish stance on Pony AI. Looking at options history for Pony AI ( NASDAQ:PONY ) we detected 12 trades. If we consider the specifics of each trade, it is accurate to state that 41% of the investors opened trades with bullish ...",0.190562,Somewhat-Bullish,0.723718,Bullish,0,focused,AI
PONY,Massive News: Pony AI Stock Doubles -- Is $27 Next?,https://www.fool.com/investing/2025/10/02/massive-news-pony-ai-stock-doubles-is-27-next/,20251002T113000,Motley Fool,Pony AI stock just doubled -- but here's why analysts say the rally may be far from over.,-0.044042,Neutral,0.485711,Neutral,0,focused,AI
PONY,Pony AI Enters the Singapore Market With Robotaxi Services,https://www.zacks.com/stock/news/2759556/pony-ai-enters-the-singapore-market-with-robotaxi-services,20250930T133000,Zacks Commentary,"PONY expands into Singapore with ComfortDelGro to launch robotaxi services, boosting AV adoption in Singapore's transport system.",0.157528,Somewhat-Bullish,0.297061,Somewhat-Bullish,0,focused,AI
PONY,Why Pony AI Stock Crushed the Market Today,https://www.fool.com/investing/2025/09/29/why-pony-ai-stock-crushed-the-market-today/,20250929T214833,Motley Fool,One major U.S. bank is clearly bullish on the future of the robotaxi segment in China.,0.267069,Somewhat-Bullish,0.6338,Somewhat-Bullish,0,focused,AI
PONY,"Tilray Brands, SNDL, Innoviz Technologies, Pony AI And Other Big Stocks Moving Higher On Monday - Better Home & Finance  ( NASDAQ:BETR ) , BTQ Technologies  ( NASDAQ:BTQ ) ",https://www.benzinga.com/trading-ideas/movers/25/09/47921286/tilray-brands-sndl-innoviz-technologies-pony-ai-and-other-big-stocks-moving-higher-on-monday,20250929T155419,Benzinga,"U.S. stocks were mixed, with the Nasdaq Composite gaining more than 100 points on Monday. Shares of Tilray Brands, Inc. ( NASDAQ: TLRY ) rose sharply during Monday's session.",0.399497,Bullish,0.275867,Neutral,0,focused,AI
PONY,"Consumer Tech News  ( Sep. 22 - Sep. 26 ) : US GDP Rebound, Shutdown Threat, AI Push by Big Tech, and Corporate Earnings Beats - Accenture  ( NYSE:ACN ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/markets/equities/25/09/47906433/consumer-tech-news-sep-22-sep-26-us-gdp-rebound-shutdown-threat-ai-push-by-big-tech-and-corporat,20250928T113126,Benzinga,"The U.S. economy grew at a 3.8% annual rate in the second quarter, its fastest pace since the third quarter of 2023 and above the long-term trend. That marked a sharp rebound from the first quarter's 0.5% contraction, when tariff fears curbed business activity.",0.139539,Neutral,0.078611,Neutral,0,focused,AI
PONY,"Baidu's Apollo Go Targets Global Growth To Compete With Waymo, Tesla - Baidu  ( NASDAQ:BIDU ) ",https://www.benzinga.com/markets/tech/25/09/47892997/baidus-apollo-go-targets-global-growth-to-compete-with-waymo-tesla,20250926T151625,Benzinga,"Baidu ( NASDAQ: BIDU ) is pushing its Apollo Go robotaxi business into new markets, including Australia, as the service reaches operational profitability in several Chinese cities. BIDU is feeling the pressure from bearish momentum. Get the scoop here.",0.120372,Neutral,0.241284,Somewhat-Bullish,0,focused,AI
PONY,What's Going On With Pony AI Stock Friday? - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/markets/tech/25/09/47890677/pony-ai-gets-dubai-permit-to-test-driverless-cars-in-the-city,20250926T142126,Benzinga,"Pony AI Inc. ( NASDAQ: PONY ) said on Friday it has received a permit from Dubai's Roads and Transport Authority ( RTA ) to begin autonomous driving trials in the emirate, as the firm moves closer to a commercial launch in the Middle East.",0.288889,Somewhat-Bullish,0.68039,Bullish,0,focused,"AI, autonomous"
PONY,"China's AV Push: BIDU, PONY & WRD Lead the Robotaxi Revolution",https://www.zacks.com/stock/news/2757498/chinas-av-push-bidu-pony-wrd-lead-the-robotaxi-revolution,20250926T124400,Zacks Commentary,"Pony.ai, Baidu, and WeRide are spearheading China's global robotaxi rollout with expanding fleets and bold international partnerships.",0.199965,Somewhat-Bullish,0.073659,Neutral,0,focused,AI
PONY,"Cathie Wood Dumps $5.2 Million Worth of This AI Stock, Here's What Ark Bought Instead - Tempus AI  ( NASDAQ:TEM ) ",https://www.benzinga.com/etfs/broad-u-s-equity-etfs/25/09/47833251/cathie-wood-dumps-5-2-million-worth-of-this-ai-stock-heres-what-ark-bought-instead,20250924T011728,Benzinga,"On Tuesday, Cathie Wood-led Ark Invest made a notable decision by selling shares of Tempus AI Inc. TEM, marking a significant move in their investment strategy.",0.277502,Somewhat-Bullish,0.255641,Bullish,0,focused,AI
PONY,Why Pony AI Stock Popped on Tuesday,https://www.fool.com/investing/2025/09/23/why-pony-ai-stock-popped-on-tuesday/,20250923T212743,Motley Fool,One pundit tracking the autonomous driving specialist published a bullish update.,0.268774,Somewhat-Bullish,0.742397,Bullish,0,focused,"AI, autonomous"
PONY,Cathie Wood Goes Bargain Hunting in China: 3 Stocks She Just Bought,https://www.fool.com/investing/2025/09/23/cathie-wood-goes-bargain-hunting-in-china-3-stocks/,20250923T121500,Motley Fool,The growth investor kicked off this week buying up some promising Chinese growth stocks.,0.158866,Somewhat-Bullish,0.326746,Somewhat-Bullish,0,focused,AI
PONY,"Cathie Wood's China Bet: Ark Drops $16.3 Million On Red-Hot Alibaba, Picks Up Baidu And Pony AI Stocks - Sells Oklo Shares - Alibaba Gr Hldgs  ( NYSE:BABA ) ",https://www.benzinga.com/etfs/broad-u-s-equity-etfs/25/09/47809510/cathie-woods-china-bet-ark-drops-16-3-million-on-red-hot-alibaba-picks-up-baidu-and-po,20250923T011139,Benzinga,"On Monday, Cathie Wood-led Ark Invest made significant trades involving Alibaba Group Holding Ltd BABA, Baidu Inc. BIDU, Pony AI Inc. PONY, and Oklo Inc. OKLO. Ark Fintech Innovation ETF ARKF and ARK Next Generation Internet ETF ARKW funds collectively acquired 99,090 shares of the Jack ...",0.38899,Bullish,0.375722,Bullish,0,focused,AI
PONY,"What's Going On With WeRide Stock Monday? - WeRide  ( NASDAQ:WRD ) , Grab Holdings  ( NASDAQ:GRAB ) ",https://www.benzinga.com/markets/tech/25/09/47786005/singapore-residents-can-expect-self-driving-shuttles-from-grab-and-weride-soon,20250922T122359,Benzinga,"WeRide WRD has announced the deployment of its autonomous vehicles in Singapore as part of Grab Holdings' GRAB first self-driving shuttle service. The new service, dubbed Ai.R ( Autonomously Intelligent Ride ) , is a collaboration with Grab, a leading super app in Southeast Asia.",0.236073,Somewhat-Bullish,0.175221,Somewhat-Bearish,0,focused,"AI, autonomous, intelligent"
PONY,What's Going On With Pony AI Stock Monday? - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/markets/tech/25/09/47783820/pony-ai-expands-in-singapore-and-promises-driverless-rides-in-punggol-soon,20250922T102345,Benzinga,"Pony AI PONY has forayed into the Singapore market by partnering with ComfortDelGro, the country's transportation service provider, to deploy autonomous vehicles that support daily commuting.",0.291244,Somewhat-Bullish,0.577527,Somewhat-Bullish,0,focused,"AI, autonomous"
PONY,Cathie Wood's Ark Bets Big On Solana Treasury Play: Makes $162M Investment In Brera Holdings As Stock Explodes 225% - Brera Holdings  ( NASDAQ:BREA ) ,https://www.benzinga.com/etfs/broad-u-s-equity-etfs/25/09/47754531/cathie-woods-ark-bets-big-on-solana-treasury-play-makes-162m-investment-in-brera-holdi,20250919T014206,Benzinga,"On Thursday, Cathie Wood-led Ark Invest executed significant trades, notably selling shares of Tempus AI Inc TEM and buying shares of Brera Holdings PLC BREA, Pony AI Inc PONY and Baidu Inc BIDU. These trades reflect Ark's strategic positioning in the tech and AI sectors.",0.369086,Bullish,0.282886,Bullish,0,focused,AI
PONY,"Cathie Wood Loads Up On Bullish Inc, Pony AI And Robinhood - Dumps Kratos Defense Amid Taiwan Drone Buzz - ARK Autonomous Technology & Robotics ETF  ( BATS:ARKQ ) , ARK Innovation ETF  ( BATS:ARKK ) ",https://www.benzinga.com/etfs/broad-u-s-equity-etfs/25/09/47730459/cathie-wood-loads-up-on-bullish-inc-pony-ai-and-robinhood-dumps-kratos-defense-amid-ta,20250918T014803,Benzinga,"On Wednesday, Cathie Wood-led Ark Invest executed significant trades involving Bullish BLSH, Kratos Defense and Security Solutions Inc. KTOS, Pony AI Inc. PONY, and Robinhood Markets Inc. HOOD.",0.382697,Bullish,0.223522,Bullish,0,focused,"AI, autonomous"
PONY,Why Pony AI Stock Galloped Today,https://www.fool.com/investing/2025/09/15/why-pony-ai-stock-galloped-today/,20250915T165348,Motley Fool,Momentum traders love Pony AI stock today. Should you?,0.085613,Neutral,0.397098,Neutral,0,focused,AI
PONY,Why Is WeRide Stock Trading Higher Today - WeRide  ( NASDAQ:WRD ) ,https://www.benzinga.com/markets/tech/25/09/47617002/weride-expands-into-belgium-with-robobus-launch,20250911T115003,Benzinga,"WeRide launched Robobus in Belgium, marking its 11th market as it pushes to expand autonomous transit in Europe. Despite a 34% YTD stock drop, WeRide rolled out 24/7 Robotaxi service in Guangzhou, boosting value and adoption. Get the data-driven signals to profit from September volatility ( for ...",0.302254,Somewhat-Bullish,0.214937,Neutral,0,focused,autonomous
PONY,Prediction: 2 Artificial Intelligence  ( AI )  Stocks Will Be Worth More Than Palantir Technologies by 2030,https://www.fool.com/investing/2025/09/10/2-ai-stocks-worth-more-than-palantir-stock-by-2030/,20250910T080200,Motley Fool,Shopify and Uber Technologies could match Palantir's current market value within five years.,0.372635,Bullish,0.04872,Somewhat-Bullish,0,focused,"artificial intelligence, AI"
PONY,Why Is Pony AI Stock Surging Friday? - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/markets/tech/25/09/47517881/pony-ai-expands-in-middle-east-with-qatar-robotaxi-partnership,20250905T105338,Benzinga,"Pony.ai stock rose after it partnered with Qatar's Mowasalat to deploy and test autonomous vehicles on Doha's roads. Wall Street stays bullish as Pony.ai scales robotaxis, secures new investors, and wins key permits in China's biggest cities. September's volatility catalysts are coming.",0.310432,Somewhat-Bullish,0.538389,Bullish,0,focused,"AI, autonomous"
PONY,"PONY AI Inc. and Mowasalat Deploy Robotaxi on Public Roads in Doha, Qatar - Pony AI  ( NASDAQ:PONY ) ",https://www.benzinga.com/pressreleases/25/09/g47516863/pony-ai-inc-and-mowasalat-deploy-robotaxi-on-public-roads-in-doha-qatar,20250905T092553,Benzinga,"DOHA, Qatar, Sept. 05, 2025 ( GLOBE NEWSWIRE ) -- Pony AI Inc. ( ""Pony.ai"" or the ""Company"" ) PONY, a global leader in achieving large-scale commercialization of autonomous mobility, today announced a partnership with Mowasalat ( ""Karwa"" ) , Qatar's largest transportation service provider, ...",0.32114,Somewhat-Bullish,0.173333,Somewhat-Bullish,0,focused,"AI, autonomous"
PONY,"PONY AI Inc. and Mowasalat Deploy Robotaxi on Public Roads in Doha, Qatar",https://www.globenewswire.com/news-release/2025/09/05/3145147/0/en/PONY-AI-Inc-and-Mowasalat-Deploy-Robotaxi-on-Public-Roads-in-Doha-Qatar.html,20250905T092500,GlobeNewswire,"DOHA, Qatar, Sept. 05, 2025 ( GLOBE NEWSWIRE ) -- Pony AI Inc. ( ""Pony.ai"" or the ""Company"" ) ( Nasdaq: PONY ) , a global leader in achieving large-scale commercialization of autonomous mobility, today announced a partnership with Mowasalat ( ""Karwa"" ) , Qatar's largest transportation service ...",0.334201,Somewhat-Bullish,0.180236,Somewhat-Bullish,0,focused,"AI, autonomous"
PONY,What's Going On With Pony AI Stock Monday? - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/markets/tech/25/08/47190517/why-cathie-woods-ark-invest-and-others-are-betting-on-pony-ai,20250818T161813,Benzinga,"Pony.ai's robotaxi revenue jumped 158% year-over-year with cheaper, seventh-generation fleet production. ARK's $12.9 million investment marks its first direct stake in a Chinese Level 4 autonomous driving firm. Get the exact trades and sectors to target before August's biggest earnings-driven ...",0.263024,Somewhat-Bullish,0.242084,Somewhat-Bullish,0,focused,"AI, autonomous"
PONY,"Cathie Wood Just Dropped $12.9 Million On This Trendy Robotaxi Stock, Ark Also Loads Up On Amazon Shares - Archer Aviation  ( NYSE:ACHR ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/etfs/broad-u-s-equity-etfs/25/08/47080244/cathie-wood-just-dropped-12-9-million-on-this-trendy-robotaxi-stock-ark-also-loads-up-,20250813T014801,Benzinga,"On Tuesday, Cathie Wood-led Ark Invest made notable trades involving Amazon.com Inc. AMZN, Pony AI Inc. PONY, and Archer Aviation Inc. ACHR. These trades reflect Ark's strategic positioning in key sectors, including e-commerce, autonomous driving, and aviation technology.",0.406401,Bullish,0.258351,Somewhat-Bullish,0,focused,"AI, autonomous"
PONY,Why Investors Slammed the Brakes on Pony AI Stock Today,https://www.fool.com/investing/2025/08/12/why-investors-slammed-the-brakes-on-pony-ai-stock/,20250812T220829,Motley Fool,"In one important respect, the company only met expectations in its latest earnings release and business update.",0.031002,Neutral,0.628066,Neutral,0,focused,AI
PONY,Why Is Pony AI Stock Gaining Tuesday? - Pony AI  ( NASDAQ:PONY ) ,https://www.benzinga.com/markets/earnings/25/08/47053767/pony-ais-robotaxi-expansion-accelerates-multi-year-growth-trajectory-ceo-says,20250812T102011,Benzinga,"Pony AI Q2 sales surged 75.9% Y/Y to $21.46M, driven by 158% growth in Robotaxi revenue and improved profit margins. Mass production of Gen-7 Robotaxis keeps Pony AI on track for 1,000 units by year-end, boosting scale and cost efficiency. This simple system has nailed 1,000+ post-earnings ...",0.238695,Somewhat-Bullish,0.377142,Bullish,0,focused,AI
